temp_c,precip_mm,humidity,pressure_mb,wind_kph,cloud,dewpoint_c,feelslike_c,vis_km,gust_kph,condition,dewpoint_depression,hour,condition_encoded
25.9,0.0,86,1005.0,9.4,33,23.4,28.9,10.0,13.2,Partly cloudy,2.5,1,2
25.5,0.0,84,1015.0,1.4,100,21.5,27.6,2.0,7.9,Overcast,4.0,9,7
23.9,1.0,86,1015.0,9.9,86,21.4,26.1,9.0,19.0,Heavy rain at times,2.5,8,5
25.1,0.0,90,1007.0,7.9,85,23.4,27.9,10.0,10.0,Overcast,1.7000000000000028,5,7
30.8,0.0,67,1003.0,16.6,76,24.1,36.3,10.0,23.7,Cloudy,6.699999999999999,15,1
22.9,0.0,88,1004.0,6.5,12,20.8,25.1,10.0,17.6,Sunny,2.099999999999998,18,8
26.2,0.2,88,1009.0,2.2,86,24.2,29.8,10.0,8.1,Patchy rain possible,2.0,17,0
21.3,1.1,95,1018.0,10.1,100,20.4,23.3,10.0,14.2,Heavy rain at times,0.9000000000000021,6,5
20.6,0.0,91,1014.0,9.0,100,19.2,22.6,2.0,12.6,Overcast,1.400000000000002,17,7
19.4,0.0,87,1017.0,4.3,89,17.2,21.4,10.0,5.6,Overcast,2.1999999999999997,8,7
30.0,0.0,70,1005.0,3.2,26,24.0,35.1,10.0,12.9,Partly cloudy,6.0,11,2
24.6,0.0,82,1008.0,7.2,9,21.4,26.7,10.0,9.1,Sunny,3.200000000000003,6,8
23.4,0.2,92,1010.0,10.8,100,22.0,25.7,10.0,15.6,Patchy rain possible,1.3999999999999986,3,0
22.1,0.06,84,1016.0,9.0,100,19.3,24.6,10.0,11.4,Patchy rain possible,2.8000000000000007,11,0
30.5,0.0,77,1000.0,10.8,89,24.3,36.1,10.0,22.8,Overcast,6.199999999999999,18,7
27.6,0.3,83,1005.0,4.7,71,24.4,31.9,10.0,8.2,Patchy rain possible,3.200000000000003,19,0
27.9,0.0,85,1006.0,6.1,70,25.1,32.8,10.0,11.0,Cloudy,2.799999999999997,20,1
23.4,0.4,94,1020.0,13.3,100,20.7,25.9,10.0,22.6,Patchy rain possible,2.6999999999999997,11,0
22.3,0.0,96,1010.0,8.3,62,21.6,24.8,2.0,14.2,Cloudy,0.6999999999999993,5,1
20.5,0.3,91,1016.0,6.5,100,19.0,22.5,2.0,9.8,Patchy rain possible,1.5,3,0
27.0,8.34,98,1003.0,6.5,100,24.7,31.3,5.0,18.4,Moderate or heavy rain shower,2.3000000000000007,10,4
23.4,0.6,83,1015.0,10.6,75,20.4,25.5,10.0,16.9,Moderate rain at times,3.0,2,6
23.2,0.0,87,1011.0,9.0,14,20.8,25.3,10.0,11.3,Clear,2.3999999999999986,1,3
25.0,0.0,90,1011.0,7.9,35,23.3,27.7,10.0,9.2,Partly cloudy,1.6999999999999993,22,2
23.9,1.73,91,1014.0,13.7,87,22.3,26.2,7.0,28.0,Moderate or heavy rain shower,1.599999999999998,4,4
31.7,0.0,75,999.0,14.4,80,24.2,38.0,10.0,25.8,Cloudy,7.5,17,1
26.7,0.5,92,1004.0,6.1,75,24.4,30.6,10.0,13.8,Moderate rain at times,2.3000000000000007,9,6
23.1,0.0,75,1017.0,14.0,91,16.4,25.0,10.0,23.0,Overcast,6.700000000000003,12,7
23.2,0.7,94,1010.0,8.9,100,22.1,25.5,10.0,14.1,Moderate rain at times,1.099999999999998,4,6
21.4,3.3,94,1017.0,11.9,100,20.4,23.4,9.0,16.1,Moderate or heavy rain shower,1.0,16,4
26.2,0.0,89,1009.0,7.6,27,24.2,29.8,10.0,11.3,Partly cloudy,2.0,7,2
20.7,0.0,91,1015.0,2.5,100,19.2,22.7,10.0,3.8,Overcast,1.5,19,7
27.6,0.0,82,1005.0,11.9,43,24.3,31.8,10.0,15.6,Partly cloudy,3.3000000000000007,19,2
24.1,0.5,86,1016.0,11.5,67,21.6,26.3,10.0,15.4,Moderate rain at times,2.5,10,6
21.3,0.0,87,1005.0,5.8,59,19.1,23.3,10.0,9.6,Partly cloudy,2.1999999999999997,3,2
25.6,0.0,91,1006.0,5.0,38,24.0,28.8,10.0,8.6,Partly cloudy,1.6000000000000014,3,2
18.7,0.0,87,1018.0,6.8,54,16.5,20.7,10.0,11.7,Partly cloudy,2.1999999999999997,22,2
23.1,0.0,86,1011.0,9.4,29,20.7,25.2,10.0,11.5,Partly cloudy,2.400000000000002,2,2
23.5,0.1,90,1015.0,13.7,100,21.7,25.8,10.0,30.4,Patchy rain possible,1.8000000000000007,1,0
24.9,0.5,89,1012.0,13.0,74,22.9,27.5,9.0,19.1,Moderate rain at times,2.0,17,6
23.8,0.5,86,1015.0,11.2,69,21.4,26.0,9.0,19.6,Moderate rain at times,2.400000000000002,5,6
23.4,0.4,82,1015.0,9.7,80,18.7,25.3,9.0,21.2,Patchy rain possible,4.699999999999999,15,0
24.5,0.0,87,1010.0,9.7,14,22.2,26.9,10.0,13.2,Sunny,2.3000000000000007,8,8
26.3,0.1,83,1008.0,6.8,85,23.2,29.3,10.0,11.8,Patchy rain possible,3.1000000000000014,21,0
25.7,0.4,84,1015.0,6.6,100,22.0,28.1,10.0,13.0,Patchy rain possible,3.6999999999999993,10,0
26.0,0.0,86,1007.0,7.1,17,23.4,29.0,10.0,14.5,Clear,2.6000000000000014,3,3
26.6,10.2,98,1002.0,9.7,100,24.3,30.5,5.0,15.3,Moderate or heavy rain shower,2.3000000000000007,9,4
23.2,0.1,77,1014.0,11.5,78,19.0,25.2,10.0,18.0,Patchy rain possible,4.199999999999999,14,0
24.6,0.2,90,1011.0,7.6,69,22.8,27.1,10.0,12.2,Patchy rain possible,1.8000000000000007,0,0
25.5,0.1,82,1012.0,10.4,77,22.2,27.9,10.0,13.5,Patchy rain possible,3.3000000000000007,8,0
27.4,0.0,74,1004.0,10.4,10,22.4,30.3,10.0,14.1,Clear,5.0,2,3
22.5,0.1,89,1013.0,6.8,67,20.6,24.9,10.0,12.0,Patchy rain possible,1.8999999999999984,1,0
23.1,4.0,95,1011.0,16.9,100,22.2,25.5,7.0,28.7,Moderate or heavy rain shower,0.9000000000000021,17,4
21.9,0.1,79,1014.0,9.7,75,18.2,23.9,10.0,18.0,Patchy rain possible,3.6999999999999993,13,0
20.9,0.0,79,1010.0,8.3,16,17.2,22.9,10.0,8.9,Clear,3.6999999999999993,5,3
26.3,0.0,83,1006.0,7.1,45,23.1,29.3,10.0,14.4,Partly cloudy,3.1999999999999997,4,2
21.4,0.0,96,1014.0,12.2,74,20.7,23.4,2.0,14.3,Cloudy,0.6999999999999993,0,1
25.8,0.0,87,1003.0,4.7,85,23.6,29.0,9.0,9.0,Cloudy,2.1999999999999997,19,1
20.4,0.0,83,1019.0,9.6,100,17.4,22.4,10.0,15.8,Overcast,3.0,3,7
25.4,0.86,87,1011.0,8.3,68,23.0,28.1,10.0,12.3,Light rain shower,2.3999999999999986,10,9
27.5,0.0,73,999.0,8.2,59,22.3,30.4,10.0,15.5,Partly cloudy,5.199999999999999,0,2
29.6,0.1,75,1002.0,8.9,70,24.7,35.2,9.0,15.6,Patchy rain possible,4.900000000000002,15,0
31.7,1.0,69,1003.0,11.8,70,25.4,39.0,10.0,18.9,Heavy rain at times,6.300000000000001,16,5
23.1,0.0,82,1010.0,9.4,6,19.9,25.2,10.0,16.7,Clear,3.200000000000003,20,3
21.1,0.6,87,1017.0,10.4,100,18.9,23.1,10.0,15.0,Moderate rain at times,2.200000000000003,1,6
20.1,0.5,91,1018.0,11.9,100,18.6,22.1,10.0,14.8,Moderate rain at times,1.5,6,6
21.9,0.0,83,1013.0,8.6,58,18.9,23.9,10.0,14.9,Partly cloudy,3.0,0,2
27.7,0.3,82,1007.0,9.0,88,24.4,32.1,9.0,14.1,Patchy rain possible,3.3000000000000007,19,0
31.7,0.1,70,1003.0,9.9,70,24.2,37.8,9.0,17.0,Patchy rain possible,7.5,15,0
22.5,0.0,80,1005.0,4.2,20,18.9,24.8,10.0,5.4,Clear,3.6000000000000014,23,3
26.7,0.0,83,1007.0,9.4,84,23.4,29.9,10.0,11.6,Cloudy,3.3000000000000007,19,1
21.5,0.0,67,1012.0,10.8,0,15.0,23.5,10.0,12.6,Sunny,6.5,15,8
21.0,0.1,88,1014.0,17.3,100,18.2,23.0,10.0,22.6,Patchy rain possible,2.8000000000000007,15,0
28.7,5.3,75,1008.0,8.6,52,23.9,33.1,10.0,23.4,Moderate or heavy rain shower,4.800000000000001,13,4
21.6,0.9,91,1017.0,3.2,58,20.0,23.6,10.0,5.3,Moderate rain at times,1.6000000000000014,19,6
21.8,0.0,82,1020.0,13.0,94,18.7,23.8,10.0,22.8,Overcast,3.1000000000000014,11,7
27.3,0.0,72,1014.0,15.1,11,21.8,29.8,10.0,22.5,Sunny,5.5,12,8
25.1,1.1,92,1008.0,12.2,85,23.6,28.0,10.0,20.2,Heavy rain at times,1.5,22,5
25.3,0.2,90,1004.0,5.4,74,23.6,28.3,10.0,11.6,Patchy rain possible,1.6999999999999993,23,0
21.9,1.4,95,1021.0,14.0,100,21.1,23.9,2.0,19.1,Heavy rain at times,0.7999999999999972,9,5
25.1,0.0,88,1001.0,8.3,63,23.0,27.8,10.0,10.4,Cloudy,2.1000000000000014,3,1
18.8,0.0,75,1016.0,2.2,22,14.3,20.8,10.0,7.3,Sunny,4.5,7,8
24.7,0.0,85,1004.0,7.9,9,22.1,27.0,10.0,17.0,Clear,2.599999999999998,3,3
23.2,0.0,82,1015.0,11.9,81,19.9,25.3,10.0,14.4,Cloudy,3.3000000000000007,22,1
22.9,0.2,91,1016.0,4.3,80,21.2,25.1,10.0,7.9,Patchy rain possible,1.6999999999999993,20,0
25.8,0.1,86,1008.0,10.4,75,23.2,28.7,10.0,19.7,Patchy rain possible,2.6000000000000014,22,0
25.3,0.0,79,1011.0,12.6,69,21.4,27.4,10.0,21.5,Cloudy,3.900000000000002,15,1
21.0,0.2,89,1014.0,6.1,100,19.1,23.0,10.0,14.9,Patchy rain possible,1.8999999999999984,15,0
22.9,2.6,90,1014.0,10.1,52,22.1,25.2,10.0,16.8,Moderate or heavy rain shower,0.7999999999999972,5,4
26.9,0.0,86,1007.0,2.9,48,24.4,30.8,10.0,5.2,Partly cloudy,2.5,19,2
19.7,0.0,87,1017.0,5.5,100,17.5,21.7,10.0,8.7,Overcast,2.1999999999999997,5,7
25.2,0.0,85,998.0,4.0,56,22.6,27.7,10.0,7.0,Partly cloudy,2.599999999999998,20,2
29.6,0.1,75,1006.0,13.7,82,24.8,35.2,10.0,16.7,Patchy rain possible,4.800000000000001,16,0
26.6,0.0,88,1010.0,7.6,18,23.3,30.5,10.0,13.5,Clear,3.3000000000000007,19,3
21.2,0.2,94,1017.0,9.4,100,20.2,23.2,10.0,11.2,Patchy rain possible,1.0,3,0
22.6,0.0,94,1007.0,5.5,18,21.6,25.0,2.0,7.3,Clear,1.0,5,3
28.0,0.0,79,1006.0,9.0,17,23.5,31.8,10.0,12.3,Clear,4.5,0,3
19.3,0.1,89,1022.0,12.9,100,17.6,21.3,2.0,19.7,Patchy rain possible,1.6999999999999993,21,0
20.4,0.1,84,1015.0,5.3,100,17.6,22.4,10.0,8.0,Patchy rain possible,2.799999999999997,4,0
29.2,0.0,69,1007.0,6.1,48,23.0,33.1,10.0,8.5,Partly cloudy,6.199999999999999,7,2
24.9,0.0,89,1004.0,9.4,83,23.0,27.6,10.0,17.7,Cloudy,1.8999999999999984,23,1
24.1,1.3,88,1015.0,16.0,100,22.0,26.3,10.0,30.7,Heavy rain at times,2.1000000000000014,22,5
25.8,0.0,89,1008.0,7.2,35,23.8,29.0,10.0,11.7,Partly cloudy,2.0,6,2
25.9,0.0,90,1009.0,6.8,12,24.2,29.2,10.0,8.2,Clear,1.6999999999999993,0,3
25.8,0.0,82,1006.0,8.3,35,22.4,28.3,10.0,10.4,Partly cloudy,3.400000000000002,23,2
28.7,0.0,91,1006.0,11.5,79,23.9,36.2,9.0,18.8,Cloudy,4.800000000000001,20,1
25.9,0.0,88,1008.0,5.9,21,23.4,29.1,10.0,8.6,Clear,2.5,23,3
26.0,0.1,82,1011.0,14.4,67,22.7,28.7,10.0,22.9,Patchy rain possible,3.3000000000000007,14,0
22.1,0.0,74,1018.0,6.5,77,15.2,24.6,10.0,13.7,Cloudy,6.900000000000002,11,1
19.9,0.0,90,1020.0,15.5,100,18.3,21.9,10.0,24.0,Overcast,1.599999999999998,12,7
25.2,0.0,94,1010.0,9.4,58,24.1,28.3,10.0,10.6,Partly cloudy,1.099999999999998,0,2
25.2,0.2,86,1015.0,11.5,86,22.7,27.7,10.0,18.8,Patchy rain possible,2.5,20,0
28.3,0.3,80,1011.0,11.5,89,24.5,33.1,9.0,26.6,Patchy rain possible,3.8000000000000007,11,0
22.4,0.0,94,1007.0,4.4,48,21.4,24.9,10.0,10.0,Partly cloudy,1.0,2,2
28.3,0.0,74,1006.0,4.0,83,23.2,32.0,10.0,10.9,Cloudy,5.100000000000001,9,1
25.0,0.0,86,1008.0,6.8,8,22.5,27.4,10.0,8.7,Sunny,2.5,6,8
22.7,0.0,88,1014.0,6.8,73,20.6,25.0,10.0,11.1,Cloudy,2.099999999999998,19,1
26.6,0.08,87,1006.0,5.8,58,24.2,30.3,10.0,10.9,Patchy rain possible,2.400000000000002,18,0
20.8,0.0,90,1022.0,6.1,100,19.2,22.8,10.0,8.6,Overcast,1.6000000000000014,7,7
24.7,0.0,77,1014.0,13.3,64,20.4,26.6,5.0,21.3,Cloudy,4.300000000000001,15,1
26.9,0.0,83,1005.0,6.2,70,23.8,30.5,10.0,12.6,Cloudy,3.099999999999998,23,1
27.4,0.9,78,1013.0,6.5,76,23.2,30.7,10.0,14.3,Moderate rain at times,4.199999999999999,9,6
24.9,0.7,87,1012.0,9.0,100,22.6,27.4,10.0,16.3,Moderate rain at times,2.299999999999997,7,6
23.9,0.0,93,1009.0,9.0,73,22.6,26.4,9.0,14.0,Cloudy,1.2999999999999972,18,1
21.1,0.0,94,1012.0,4.3,80,20.1,23.1,2.0,7.3,Cloudy,1.0,3,1
27.1,0.0,88,1005.0,6.8,15,24.9,31.5,10.0,11.3,Clear,2.200000000000003,23,3
24.3,0.1,85,1016.0,4.7,72,21.5,26.4,10.0,10.9,Patchy rain possible,2.8000000000000007,10,0
26.6,0.0,77,1002.0,10.1,9,22.2,29.2,10.0,15.4,Clear,4.400000000000002,4,3
23.6,0.1,79,1015.0,10.8,67,19.8,25.5,10.0,12.4,Patchy rain possible,3.8000000000000007,9,0
29.0,0.0,73,1005.0,9.7,48,23.6,33.3,10.0,20.8,Partly cloudy,5.399999999999999,16,2
27.1,0.1,84,1012.0,13.7,62,24.2,31.0,10.0,26.5,Patchy rain possible,2.900000000000002,12,0
25.4,0.1,85,1008.0,10.1,76,22.8,28.1,10.0,19.9,Patchy rain possible,2.599999999999998,23,0
24.5,0.0,94,1007.0,4.9,60,23.3,27.3,10.0,10.2,Partly cloudy,1.1999999999999993,19,2
29.2,0.2,75,1008.0,14.8,75,24.2,34.1,10.0,17.3,Patchy rain possible,5.0,15,0
25.9,0.0,89,1009.0,6.9,9,24.1,29.2,10.0,8.6,Clear,1.7999999999999972,23,3
24.2,0.0,87,1011.0,5.4,38,21.9,26.5,10.0,9.1,Partly cloudy,2.3000000000000007,6,2
24.2,0.0,92,1011.0,5.7,10,22.7,26.7,10.0,10.3,Clear,1.5,20,3
26.1,0.0,83,1009.0,9.4,84,23.0,29.0,10.0,11.9,Cloudy,3.1000000000000014,16,1
23.1,2.4,90,1011.0,7.9,70,21.3,25.3,10.0,13.1,Moderate or heavy rain shower,1.8000000000000007,1,4
26.0,0.0,89,1006.0,10.1,29,24.1,29.5,10.0,12.0,Partly cloudy,1.8999999999999984,23,2
24.0,0.0,89,1013.0,5.4,37,22.0,26.2,10.0,11.9,Partly cloudy,2.0,9,2
29.9,0.1,73,1012.0,11.9,79,23.6,35.4,10.0,18.1,Patchy rain possible,6.299999999999997,10,0
23.6,0.32,85,1013.0,9.4,65,20.9,25.7,5.0,11.4,Patchy light drizzle,2.700000000000003,16,12
25.9,0.1,80,1011.0,14.8,78,22.1,28.3,10.0,17.6,Patchy rain possible,3.799999999999997,12,0
24.4,2.8,94,1001.0,10.1,100,23.4,27.1,7.0,22.3,Moderate or heavy rain shower,1.0,18,4
30.1,0.1,76,1003.0,11.5,80,25.4,36.5,9.0,15.1,Patchy rain possible,4.700000000000003,16,0
23.8,0.3,88,1012.0,2.9,100,21.6,26.0,10.0,8.6,Patchy rain possible,2.1999999999999997,3,0
25.0,0.8,88,1012.0,12.1,75,22.7,27.5,10.0,24.0,Moderate rain at times,2.3000000000000007,14,6
25.7,1.5,81,1002.0,3.6,62,22.1,28.1,10.0,10.0,Moderate or heavy rain shower,3.599999999999998,5,4
24.8,0.0,88,1007.0,5.5,29,23.1,27.3,10.0,8.5,Partly cloudy,1.6999999999999993,23,2
23.4,0.0,91,1013.0,5.4,24,21.8,25.7,10.0,9.9,Clear,1.599999999999998,22,3
28.5,0.0,73,1001.0,9.3,89,23.2,32.2,10.0,18.5,Overcast,5.300000000000001,3,7
23.1,0.7,89,1014.0,7.6,73,21.2,25.3,10.0,12.0,Moderate rain at times,1.900000000000002,0,6
25.2,0.0,88,1008.0,6.5,21,23.0,27.8,10.0,11.4,Sunny,2.1999999999999997,6,8
19.8,0.0,87,1006.0,5.4,14,17.6,21.8,10.0,7.5,Sunny,2.1999999999999997,6,8
25.6,0.0,82,1006.0,7.6,20,22.3,28.0,10.0,14.1,Sunny,3.3000000000000007,6,8
23.2,0.0,90,1007.0,7.2,79,21.6,25.5,10.0,11.5,Cloudy,1.599999999999998,6,1
24.5,0.0,85,1010.0,4.3,96,21.8,26.7,10.0,6.4,Overcast,2.6999999999999997,22,7
26.9,0.0,85,1002.0,8.3,22,24.2,30.8,10.0,10.8,Clear,2.6999999999999997,2,3
26.5,0.0,92,1008.0,2.2,85,25.1,30.8,10.0,7.3,Overcast,1.3999999999999986,20,7
29.9,0.0,66,1006.0,9.0,15,22.8,33.8,10.0,10.8,Sunny,7.099999999999998,8,8
24.8,0.0,88,1014.0,7.6,82,22.7,27.4,10.0,11.0,Cloudy,2.1000000000000014,7,1
23.1,0.0,88,1012.0,2.9,81,20.9,25.3,10.0,4.4,Cloudy,2.200000000000003,4,1
25.7,0.3,86,1011.0,15.1,85,23.1,28.5,9.0,23.9,Patchy rain possible,2.599999999999998,17,0
29.6,0.0,72,999.0,9.6,44,23.0,33.7,10.0,17.9,Partly cloudy,6.600000000000001,8,2
27.6,1.5,85,1003.0,8.3,53,24.9,32.3,10.0,14.0,Moderate or heavy rain shower,2.700000000000003,17,4
24.2,0.0,89,1011.0,3.6,5,22.2,26.5,10.0,5.8,Clear,2.0,20,3
26.1,0.0,76,1016.0,15.1,70,20.1,27.9,10.0,26.2,Cloudy,6.0,12,1
30.2,0.0,87,1006.0,9.7,18,23.3,40.0,10.0,16.2,Sunny,6.899999999999999,17,8
25.5,0.0,89,1007.0,8.6,73,23.5,28.5,10.0,22.5,Cloudy,2.0,20,1
29.7,0.4,76,1003.0,5.6,77,25.1,35.7,9.0,18.0,Patchy rain possible,4.599999999999998,13,0
20.3,0.0,91,1017.0,8.6,100,18.8,22.3,10.0,12.3,Overcast,1.5,22,7
26.1,1.4,86,1012.0,14.0,75,23.6,29.3,9.0,21.9,Heavy rain at times,2.5,13,5
27.8,1.1,78,1014.0,8.6,76,23.5,31.5,10.0,20.8,Heavy rain at times,4.300000000000001,10,5
27.7,0.0,68,997.0,10.0,58,21.4,30.2,10.0,18.0,Partly cloudy,6.300000000000001,4,2
19.6,0.0,90,1014.0,3.6,70,18.4,21.6,10.0,5.7,Cloudy,1.2000000000000028,2,1
24.5,0.0,90,1011.0,5.8,75,22.9,27.1,10.0,9.6,Cloudy,1.6000000000000014,3,1
22.6,0.4,91,1017.0,3.6,80,21.0,24.9,10.0,6.8,Patchy rain possible,1.6000000000000014,21,0
19.9,0.0,89,1015.0,5.0,22,18.1,21.9,10.0,7.2,Sunny,1.7999999999999972,7,8
29.3,0.0,72,1009.0,0.7,21,23.7,33.8,10.0,9.6,Sunny,5.600000000000001,9,8
21.6,0.2,96,1018.0,7.4,100,20.9,23.6,10.0,10.9,Patchy rain possible,0.7000000000000028,4,0
22.4,0.1,84,1017.0,7.2,73,19.6,24.7,10.0,14.8,Patchy rain possible,2.799999999999997,12,0
27.1,0.0,87,1009.0,6.8,57,25.0,31.7,10.0,11.2,Partly cloudy,2.1000000000000014,7,2
26.3,0.0,77,1010.0,8.6,76,22.0,28.8,10.0,16.8,Cloudy,4.300000000000001,16,1
23.5,0.6,93,1015.0,16.6,100,22.3,25.9,9.0,28.4,Moderate rain at times,1.1999999999999993,11,6
24.9,0.0,86,1006.0,9.0,9,22.4,27.4,10.0,11.0,Clear,2.5,3,3
24.1,1.0,89,1015.0,15.0,100,22.2,26.5,10.0,25.7,Heavy rain at times,1.900000000000002,20,5
23.7,0.4,87,1016.0,12.0,71,21.4,25.9,10.0,24.4,Patchy rain possible,2.3000000000000007,6,0
20.8,0.7,82,1019.0,13.0,100,17.6,22.8,10.0,17.6,Moderate rain at times,3.1999999999999997,10,6
24.9,0.0,94,1008.0,10.1,43,23.6,28.0,2.0,15.6,Partly cloudy,1.2999999999999972,18,2
24.1,0.0,91,1010.0,6.8,82,22.5,26.5,10.0,11.7,Cloudy,1.6000000000000014,18,1
26.4,0.0,64,1014.0,10.4,6,18.9,27.8,10.0,18.4,Sunny,7.5,12,8
21.0,1.2,92,1018.0,11.5,100,19.6,23.0,10.0,15.8,Heavy rain at times,1.3999999999999986,9,5
22.4,0.0,80,1015.0,10.4,18,18.8,24.7,10.0,23.5,Clear,3.599999999999998,19,3
19.6,0.1,90,1022.0,9.7,100,17.9,21.6,2.0,12.9,Patchy rain possible,1.7000000000000028,9,0
24.2,8.3,89,1011.0,5.3,100,22.3,26.5,10.0,17.2,Moderate or heavy rain shower,1.8999999999999984,18,4
26.4,0.0,91,1012.0,2.9,80,22.9,30.4,9.0,9.2,Cloudy,3.5,19,1
25.8,0.4,90,1009.0,5.0,77,24.1,29.2,10.0,7.3,Patchy rain possible,1.6999999999999993,18,0
24.4,0.0,90,1010.0,5.4,16,22.7,26.8,10.0,9.9,Clear,1.6999999999999993,0,3
21.4,0.0,84,1021.0,11.2,84,18.5,23.4,10.0,20.2,Cloudy,2.8999999999999986,10,1
17.6,0.0,86,1018.0,10.4,5,15.4,19.6,10.0,19.5,Clear,2.200000000000001,1,3
28.2,0.0,74,1009.0,10.1,29,23.2,31.9,10.0,12.6,Partly cloudy,5.0,9,2
20.1,0.0,81,1015.0,7.9,30,16.7,22.1,10.0,13.9,Partly cloudy,3.400000000000002,6,2
20.5,0.1,87,1016.0,11.9,100,18.2,22.5,10.0,16.8,Patchy rain possible,2.3000000000000007,18,0
19.8,0.5,84,1019.0,18.7,100,16.9,21.8,10.0,29.5,Moderate rain at times,2.900000000000002,13,6
25.7,3.09,88,1008.0,9.0,70,23.6,28.8,8.0,15.8,Moderate or heavy rain shower,2.099999999999998,19,4
27.4,0.0,85,1007.0,6.8,22,24.7,31.9,10.0,12.9,Clear,2.6999999999999997,21,3
27.0,3.73,95,1005.0,9.7,81,24.4,31.0,8.0,15.5,Moderate or heavy rain shower,2.6000000000000014,20,4
27.9,0.0,76,1006.0,4.7,45,23.3,31.6,10.0,5.9,Partly cloudy,4.599999999999998,8,2
26.4,0.8,94,1006.0,7.9,78,24.6,30.4,9.0,10.5,Moderate rain at times,1.7999999999999972,15,6
22.2,0.1,74,1017.0,3.6,86,17.5,24.6,10.0,9.3,Patchy rain possible,4.699999999999999,9,0
22.3,0.1,83,1014.0,10.8,74,19.2,24.7,10.0,14.0,Patchy rain possible,3.1000000000000014,17,0
23.5,0.3,76,1019.0,0.7,89,18.9,25.4,10.0,8.0,Patchy rain possible,4.600000000000001,9,0
26.0,0.0,84,1005.0,6.5,88,23.0,28.8,10.0,9.2,Overcast,3.0,7,7
22.8,0.1,73,1019.0,7.6,79,17.8,24.9,10.0,12.6,Patchy rain possible,5.0,9,0
25.7,0.0,86,1006.0,5.2,16,23.1,28.5,10.0,11.3,Clear,2.599999999999998,2,3
24.4,0.0,78,1011.0,7.6,5,20.3,26.2,10.0,10.4,Sunny,4.099999999999998,8,8
25.3,0.0,70,1006.0,15.5,2,19.5,27.0,10.0,18.4,Sunny,5.800000000000001,15,8
25.0,0.0,84,1008.0,10.1,78,22.2,27.3,10.0,18.2,Cloudy,2.8000000000000007,17,1
22.1,0.0,96,1013.0,11.9,100,21.5,24.6,2.0,15.9,Overcast,0.6000000000000014,16,7
21.9,0.0,89,1016.0,4.6,69,20.0,23.9,10.0,7.6,Cloudy,1.8999999999999984,19,1
25.3,0.95,88,1007.0,15.5,81,23.1,28.0,10.0,25.5,Light rain shower,2.1999999999999997,17,9
23.6,1.1,92,1015.0,15.8,100,22.3,26.0,9.0,25.7,Heavy rain at times,1.3000000000000007,9,5
20.0,0.0,94,1014.0,7.6,54,19.1,22.0,2.0,11.9,Partly cloudy,0.8999999999999986,2,2
26.3,0.0,78,1013.0,16.9,68,22.3,28.9,10.0,28.5,Cloudy,4.0,12,1
30.0,1.2,72,1005.0,10.5,84,24.5,35.6,10.0,17.4,Heavy rain at times,5.5,15,5
21.8,0.0,97,1015.0,6.4,100,21.2,23.8,2.0,15.1,Overcast,0.6000000000000014,19,7
23.5,0.0,93,1011.0,5.4,72,22.3,25.9,10.0,9.4,Cloudy,1.1999999999999993,19,1
20.4,0.2,90,1018.0,9.4,100,18.6,22.4,10.0,19.1,Patchy rain possible,1.7999999999999972,10,0
27.0,0.0,91,1009.0,6.8,70,24.3,31.0,10.0,13.8,Cloudy,2.6999999999999997,21,1
27.2,0.0,71,1002.0,8.2,22,21.3,29.5,10.0,17.2,Clear,5.899999999999999,22,3
23.7,0.1,89,1008.0,7.9,55,21.7,25.9,10.0,9.4,Patchy rain possible,2.0,1,0
20.1,0.3,84,1016.0,9.7,100,17.3,22.1,10.0,13.9,Patchy rain possible,2.8000000000000007,3,0
19.5,0.5,90,1018.0,11.5,100,17.8,21.5,10.0,20.2,Moderate rain at times,1.6999999999999993,15,6
25.8,0.0,85,1001.0,7.7,26,23.0,28.6,10.0,16.2,Partly cloudy,2.8000000000000007,4,2
23.0,0.9,91,1015.0,9.4,100,20.0,25.3,10.0,27.4,Moderate rain at times,3.0,14,6
21.4,0.6,94,1019.0,8.3,100,20.3,23.4,10.0,12.0,Moderate rain at times,1.099999999999998,0,6
28.9,1.7,84,1001.0,11.5,69,26.0,35.3,10.0,18.1,Moderate or heavy rain shower,2.8999999999999986,16,4
21.9,0.0,70,1016.0,7.2,9,16.1,23.9,10.0,12.8,Sunny,5.799999999999997,12,8
31.2,3.99,82,1004.0,15.8,52,24.5,37.6,6.0,23.8,Moderate or heavy rain shower,6.699999999999999,17,4
25.3,0.0,88,1006.0,6.1,44,23.1,28.0,10.0,11.5,Partly cloudy,2.1999999999999997,1,2
21.9,0.12,82,1014.0,10.8,100,18.8,23.9,10.0,15.9,Patchy rain possible,3.099999999999998,18,0
27.2,0.0,81,1004.0,7.9,13,23.7,30.9,10.0,10.5,Clear,3.5,0,3
22.3,0.2,85,1015.0,6.5,64,19.6,24.7,10.0,16.0,Patchy rain possible,2.6999999999999997,14,0
24.3,0.0,70,1010.0,13.7,0,18.6,26.0,10.0,20.5,Sunny,5.699999999999999,13,8
26.0,0.0,93,1008.0,5.3,17,24.6,29.8,10.0,11.0,Clear,1.3999999999999986,0,3
25.6,0.0,83,1011.0,10.3,75,22.6,28.2,10.0,21.9,Cloudy,3.0,17,1
22.4,0.2,87,1015.0,10.3,92,20.1,24.7,10.0,16.5,Patchy rain possible,2.299999999999997,3,0
